native-000055	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	threshold	FMFM
native-000056	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	threshold	FMFF
native-000057	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	threshold	FFMM
native-000058	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	threshold	FFMF
native-000059	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	threshold	FFFM
native-000060	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	tail	MMMM
native-000061	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	tail	MMMF
native-000062	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	tail	MMFP
native-000063	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	tail	MFMM
native-000064	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	tail	MFMF
native-000065	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	tail	MFFP
native-000066	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	tail	FMPP
native-000067	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	tail	FFMM
native-000068	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	tail	FFMF
native-000069	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	tail	FFFM
native-000070	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	certificate	MMMM
native-000071	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	certificate	MMMF
native-000072	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	certificate	MMFP
native-000073	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	certificate	MFMM
native-000074	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	certificate	MFMF
native-000075	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	certificate	MFFP
native-000076	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	certificate	FMPP
native-000077	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	certificate	FFMM
native-000078	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	certificate	FFMF
native-000079	counter-chain	2,4,1,1	0-1;1-2;2-3	0	3	certificate	FFFM
native-000080	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	MMMM
native-000081	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	MMMF
native-000082	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	MMFM
native-000083	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	MMFF
native-000084	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	MFMM
native-000085	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	MFMF
native-000086	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	MFFM
native-000087	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	MFFF
native-000088	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	FMMM
native-000089	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	FMMF
native-000090	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	FMFM
native-000091	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	FMFF
native-000092	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	FFMM
native-000093	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	FFMF
native-000094	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	FFFM
native-000095	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	threshold	FFFF
native-000096	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	tail	MMMM
native-000097	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	tail	MMMF
native-000098	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	tail	MMFP
native-000099	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	tail	MFMM
native-000100	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	tail	MFMF
native-000101	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	tail	MFFP
native-000102	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	tail	FMPP
native-000103	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	tail	FFMM
native-000104	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	tail	FFMF
native-000105	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	tail	FFFM
native-000106	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	tail	FFFF
native-000107	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	certificate	MMMM
native-000108	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	certificate	MMMF
native-000109	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	certificate	MMFP
native-000110	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	certificate	MFMM
native-000111	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	certificate	MFMF
native-000112	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	certificate	MFFP
native-000113	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	certificate	FMPP
native-000114	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	certificate	FFMM
native-000115	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	certificate	FFMF
native-000116	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	certificate	FFFM
native-000117	counter-chain	2,4,1,1	0-1;1-2;2-3	0	4	certificate	FFFF
native-000118	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	MMMM
native-000119	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	MMMF
native-000120	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	MMFM
native-000121	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	MMFF
native-000122	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	MFMM
native-000123	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	MFMF
native-000124	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	MFFM
native-000125	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	MFFF
native-000126	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	FMMM
native-000127	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	FMMF
native-000128	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	FMFM
native-000129	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	FMFF
native-000130	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	FFMM
native-000131	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	FFMF
native-000132	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	FFFM
native-000133	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	threshold	FFFF
native-000134	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	tail	MMMM
native-000135	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	tail	MMMF
native-000136	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	tail	MMFP
native-000137	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	tail	MFMM
native-000138	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	tail	MFMF
native-000139	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	tail	MFFP
native-000140	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	tail	FMPP
native-000141	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	tail	FFMM
native-000142	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	tail	FFMF
native-000143	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	tail	FFFM
native-000144	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	tail	FFFF
native-000145	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	certificate	MMMM
native-000146	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	certificate	MMMF
native-000147	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	certificate	MMFP
native-000148	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	certificate	MFMM
native-000149	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	certificate	MFMF
native-000150	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	certificate	MFFP
native-000151	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	certificate	FMPP
native-000152	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	certificate	FFMM
native-000153	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	certificate	FFMF
native-000154	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	certificate	FFFM
native-000155	counter-chain	2,4,1,1	0-1;1-2;2-3	0	5	certificate	FFFF
native-000156	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	MMMM
native-000157	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	MMMF
native-000158	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	MMFM
native-000159	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	MMFF
native-000160	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	MFMM
native-000161	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	MFMF
native-000162	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	MFFM
native-000163	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	MFFF
native-000164	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	FMMM
native-000165	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	FMMF
native-000166	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	FMFM
native-000167	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	FMFF
native-000168	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	FFMM
native-000169	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	FFMF
native-000170	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	FFFM
native-000171	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	threshold	FFFF
native-000172	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	tail	MMMM
native-000173	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	tail	MMMF
native-000174	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	tail	MMFP
native-000175	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	tail	MFMM
native-000176	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	tail	MFMF
native-000177	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	tail	MFFP
native-000178	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	tail	FMPP
native-000179	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	tail	FFMM
native-000180	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	tail	FFMF
native-000181	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	tail	FFFM
native-000182	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	tail	FFFF
native-000183	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	certificate	MMMM
native-000184	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	certificate	MMMF
native-000185	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	certificate	MMFP
native-000186	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	certificate	MFMM
native-000187	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	certificate	MFMF
native-000188	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	certificate	MFFP
native-000189	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	certificate	FMPP
native-000190	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	certificate	FFMM
native-000191	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	certificate	FFMF
native-000192	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	certificate	FFFM
native-000193	counter-chain	2,4,1,1	0-1;1-2;2-3	0	6	certificate	FFFF
native-000194	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	MMMM
native-000195	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	MMMF
native-000196	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	MMFM
native-000197	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	MMFF
native-000198	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	MFMM
native-000199	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	MFMF
native-000200	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	MFFM
native-000201	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	MFFF
native-000202	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	FMMM
native-000203	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	FMMF
native-000204	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	FMFM
native-000205	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	FMFF
native-000206	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	FFMM
native-000207	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	FFMF
native-000208	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	FFFM
native-000209	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	threshold	FFFF
native-000210	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	tail	MMMM
native-000211	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	tail	MMMF
native-000212	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	tail	MMFP
native-000213	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	tail	MFMM
native-000214	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	tail	MFMF
native-000215	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	tail	MFFP
native-000216	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	tail	FMPP
native-000217	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	tail	FFMM
native-000218	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	tail	FFMF
native-000219	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	tail	FFFM
native-000220	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	tail	FFFF
native-000221	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	certificate	MMMM
native-000222	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	certificate	MMMF
native-000223	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	certificate	MMFP
native-000224	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	certificate	MFMM
native-000225	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	certificate	MFMF
native-000226	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	certificate	MFFP
native-000227	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	certificate	FMPP
native-000228	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	certificate	FFMM
native-000229	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	certificate	FFMF
native-000230	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	certificate	FFFM
native-000231	counter-chain	2,4,1,1	0-1;1-2;2-3	0	7	certificate	FFFF
native-000232	counter-chain	2,4,1,1	0-1;1-2;2-3	1	0	threshold	MMMM
native-000233	counter-chain	2,4,1,1	0-1;1-2;2-3	1	0	tail	MMMM
native-000234	counter-chain	2,4,1,1	0-1;1-2;2-3	1	0	certificate	MMMM
native-000235	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	threshold	MMMM
native-000236	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	threshold	MMMFM
native-000237	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	threshold	MMFMM
native-000238	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	threshold	MFMMM
native-000239	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	threshold	FMMMM
native-000240	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	tail	MMMM
native-000241	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	tail	MMMFM
native-000242	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	tail	MMFMM
native-000243	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	tail	MFMMM
native-000244	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	tail	FMMMM
native-000245	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	certificate	MMMM
native-000246	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	certificate	MMMFM
native-000247	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	certificate	MMFMM
native-000248	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	certificate	MFMMM
native-000249	counter-chain	2,4,1,1	0-1;1-2;2-3	1	1	certificate	FMMMM
native-000250	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MMMM
native-000251	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MMMFM
native-000252	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MMMFF
native-000253	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MMFMM
native-000254	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MMFMF
native-000255	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MMFFM
native-000256	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MFMMM
native-000257	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MFMMF
native-000258	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MFMFM
native-000259	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MFFMM
native-000260	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	FMMMM
native-000261	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	FMMMF
native-000262	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	FMMFM
native-000263	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	FMFMM
native-000264	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	FFMMM
native-000265	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MMMM
native-000266	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MMMFM
native-000267	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MMMFF
native-000268	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MMFMM
native-000269	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MMFMF
native-000270	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MMFFP
native-000271	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MFMMM
native-000272	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MFMMF
native-000273	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MFMFP
native-000274	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MFFMM
native-000275	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	FMMMM
native-000276	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	FMMMF
native-000277	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	FMMFP
native-000278	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	FMFMM
native-000279	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	FFMPP
native-000280	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	MMMM
native-000281	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	MMMFM
native-000282	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	MMMFF
native-000283	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	MMFMM
native-000284	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	MMFMF
native-000285	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	MMFFP
native-000286	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	MFMMM
native-000287	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	MFMMF
native-000288	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	MFMFP
native-000289	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	MFFMM
native-000290	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	FMMMM
native-000291	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	FMMMF
native-000292	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	FMMFP
native-000293	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	FMFMM
native-000294	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	certificate	FFMPP
native-000295	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MMMM
native-000296	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MMMFM
native-000297	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MMMFF
native-000298	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MMFMM
native-000299	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MMFMF
native-000300	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MMFFM
native-000301	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MMFFF
native-000302	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MFMMM
native-000303	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MFMMF
native-000304	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MFMFM
native-000305	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MFMFF
native-000306	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MFFMM
native-000307	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MFFMF
native-000308	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MFFFM
native-000309	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FMMMM
native-000310	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FMMMF
native-000311	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FMMFM
native-000312	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FMMFF
native-000313	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FMFMM
native-000314	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FMFMF
native-000315	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FMFFM
native-000316	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FFMMM
native-000317	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FFMMF
