u00124	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MMMFF
u00125	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MMFMM
u00126	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MMFMF
u00127	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MMFFM
u00128	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MFMMM
u00129	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MFMMF
u00130	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MFMFM
u00131	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	MFFMM
u00132	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	FMMMM
u00133	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	FMMMF
u00134	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	FMMFM
u00135	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	FMFMM
u00136	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	threshold	FFMMM
u00137	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MMMM
u00138	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MMMFM
u00139	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MMMFF
u00140	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MMFMM
u00141	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MMFMF
u00142	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MMFFP
u00143	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MFMMM
u00144	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MFMMF
u00145	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MFMFP
u00146	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	MFFMM
u00147	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	FMMMM
u00148	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	FMMMF
u00149	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	FMMFP
u00150	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	FMFMM
u00151	counter-chain	2,4,1,1	0-1;1-2;2-3	1	2	tail	FFMPP
u00152	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MMMM
u00153	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MMMFM
u00154	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MMMFF
u00155	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MMFMM
u00156	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MMFMF
u00157	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MMFFM
u00158	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MMFFF
u00159	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MFMMM
u00160	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MFMMF
u00161	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MFMFM
u00162	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MFMFF
u00163	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MFFMM
u00164	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MFFMF
u00165	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	MFFFM
u00166	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FMMMM
u00167	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FMMMF
u00168	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FMMFM
u00169	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FMMFF
u00170	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FMFMM
u00171	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FMFMF
u00172	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FMFFM
u00173	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FFMMM
u00174	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FFMMF
u00175	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FFMFM
u00176	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	threshold	FFFMM
u00177	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	MMMM
u00178	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	MMMFM
u00179	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	MMMFF
u00180	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	MMFMM
u00181	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	MMFMF
u00182	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	MMFFP
u00183	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	MFMMM
u00184	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	MFMMF
u00185	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	MFMFP
u00186	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	MFFMM
u00187	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	MFFMF
u00188	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	MFFFP
u00189	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	FMMMM
u00190	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	FMMMF
u00191	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	FMMFP
u00192	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	FMFMM
u00193	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	FMFMF
u00194	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	FMFFP
u00195	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	FFMPP
u00196	counter-chain	2,4,1,1	0-1;1-2;2-3	1	3	tail	FFFMM
u00197	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MMMM
u00198	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MMMFM
u00199	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MMMFF
u00200	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MMFMM
u00201	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MMFMF
u00202	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MMFFM
u00203	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MMFFF
u00204	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MFMMM
u00205	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MFMMF
u00206	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MFMFM
u00207	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MFMFF
u00208	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MFFMM
u00209	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MFFMF
u00210	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MFFFM
u00211	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	MFFFF
u00212	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FMMMM
u00213	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FMMMF
u00214	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FMMFM
u00215	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FMMFF
u00216	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FMFMM
u00217	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FMFMF
u00218	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FMFFM
u00219	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FMFFF
u00220	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FFMMM
u00221	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FFMMF
u00222	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FFMFM
u00223	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FFMFF
u00224	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FFFMM
u00225	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FFFMF
u00226	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	threshold	FFFFM
u00227	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	MMMM
u00228	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	MMMFM
u00229	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	MMMFF
u00230	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	MMFMM
u00231	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	MMFMF
u00232	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	MMFFP
u00233	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	MFMMM
u00234	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	MFMMF
u00235	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	MFMFP
u00236	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	MFFMM
u00237	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	MFFMF
u00238	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	MFFFP
u00239	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	FMMMM
u00240	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	FMMMF
u00241	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	FMMFP
u00242	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	FMFMM
u00243	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	FMFMF
u00244	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	FMFFP
u00245	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	FFMPP
u00246	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	FFFMM
u00247	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	FFFMF
u00248	counter-chain	2,4,1,1	0-1;1-2;2-3	1	4	tail	FFFFM
u00249	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MMMM
u00250	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MMMFM
u00251	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MMMFF
u00252	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MMFMM
u00253	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MMFMF
u00254	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MMFFM
u00255	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MMFFF
u00256	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MFMMM
u00257	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MFMMF
u00258	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MFMFM
u00259	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MFMFF
u00260	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MFFMM
u00261	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MFFMF
u00262	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MFFFM
u00263	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	MFFFF
u00264	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FMMMM
u00265	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FMMMF
u00266	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FMMFM
u00267	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FMMFF
u00268	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FMFMM
u00269	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FMFMF
u00270	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FMFFM
u00271	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FMFFF
u00272	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FFMMM
u00273	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FFMMF
u00274	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FFMFM
u00275	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FFMFF
u00276	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FFFMM
u00277	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FFFMF
u00278	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FFFFM
u00279	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	threshold	FFFFF
u00280	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	MMMM
u00281	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	MMMFM
u00282	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	MMMFF
u00283	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	MMFMM
u00284	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	MMFMF
u00285	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	MMFFP
u00286	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	MFMMM
u00287	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	MFMMF
u00288	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	MFMFP
u00289	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	MFFMM
u00290	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	MFFMF
u00291	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	MFFFP
u00292	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	FMMMM
u00293	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	FMMMF
u00294	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	FMMFP
u00295	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	FMFMM
u00296	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	FMFMF
u00297	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	FMFFP
u00298	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	FFMPP
u00299	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	FFFMM
u00300	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	FFFMF
u00301	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	FFFFM
u00302	counter-chain	2,4,1,1	0-1;1-2;2-3	1	5	tail	FFFFF
u00303	counter-chain	2,4,1,1	0-1;1-2;2-3	2	0	threshold	MMMM
u00304	counter-chain	2,4,1,1	0-1;1-2;2-3	2	0	tail	MMMM
u00305	counter-chain	2,4,1,1	0-1;1-2;2-3	2	1	threshold	MMMM
u00306	counter-chain	2,4,1,1	0-1;1-2;2-3	2	1	threshold	MMMFM
u00307	counter-chain	2,4,1,1	0-1;1-2;2-3	2	1	threshold	MMFMM
u00308	counter-chain	2,4,1,1	0-1;1-2;2-3	2	1	threshold	MFMMM
u00309	counter-chain	2,4,1,1	0-1;1-2;2-3	2	1	threshold	FMMMM
u00310	counter-chain	2,4,1,1	0-1;1-2;2-3	2	1	tail	MMMM
u00311	counter-chain	2,4,1,1	0-1;1-2;2-3	2	1	tail	MMMFM
u00312	counter-chain	2,4,1,1	0-1;1-2;2-3	2	1	tail	MMFMM
u00313	counter-chain	2,4,1,1	0-1;1-2;2-3	2	1	tail	MFMMM
u00314	counter-chain	2,4,1,1	0-1;1-2;2-3	2	1	tail	FMMMM
u00315	counter-chain	2,4,1,1	0-1;1-2;2-3	2	2	threshold	MMMM
u00316	counter-chain	2,4,1,1	0-1;1-2;2-3	2	2	threshold	MMMFM
u00317	counter-chain	2,4,1,1	0-1;1-2;2-3	2	2	threshold	MMMFFM
u00318	counter-chain	2,4,1,1	0-1;1-2;2-3	2	2	threshold	MMFMM
u00319	counter-chain	2,4,1,1	0-1;1-2;2-3	2	2	threshold	MMFMFM
u00320	counter-chain	2,4,1,1	0-1;1-2;2-3	2	2	threshold	MMFFMM
u00321	counter-chain	2,4,1,1	0-1;1-2;2-3	2	2	threshold	MFMMM
u00322	counter-chain	2,4,1,1	0-1;1-2;2-3	2	2	threshold	MFMMFM
u00323	counter-chain	2,4,1,1	0-1;1-2;2-3	2	2	threshold	MFMFMM
