compact-run-000087	fresh-0029	colliding	replay	1	FSSSS	0	none
compact-run-000088	fresh-0029	distinct	replay	2	SS	0	none
compact-run-000089	fresh-0029	distinct	replay	2	SFSS	0	none
compact-run-000090	fresh-0029	distinct	replay	2	SFSFSS	0	none
compact-run-000091	fresh-0029	distinct	replay	2	SFFSSS	0	none
compact-run-000092	fresh-0029	distinct	replay	2	FSSS	0	none
compact-run-000093	fresh-0029	distinct	replay	2	FSSFSS	0	none
compact-run-000094	fresh-0029	distinct	replay	2	FSFSSS	0	none
compact-run-000095	fresh-0029	distinct	replay	2	FFSSSS	0	none
compact-run-000096	fresh-0029	colliding	replay	2	SS	0	none
compact-run-000097	fresh-0029	colliding	replay	2	SFSS	0	none
compact-run-000098	fresh-0029	colliding	replay	2	SFSFSS	0	none
compact-run-000099	fresh-0029	colliding	replay	2	SFFSSS	0	none
compact-run-000100	fresh-0029	colliding	replay	2	FSSS	0	none
compact-run-000101	fresh-0029	colliding	replay	2	FSSFSS	0	none
compact-run-000102	fresh-0029	colliding	replay	2	FSFSSS	0	none
compact-run-000103	fresh-0029	colliding	replay	2	FFSSSS	0	none
compact-run-000104	fresh-0029	distinct	replay	3	S	0	none
compact-run-000105	fresh-0029	distinct	replay	3	FSS	0	none
compact-run-000106	fresh-0029	distinct	replay	3	FSFSS	0	none
compact-run-000107	fresh-0029	distinct	replay	3	FSFSFSS	0	none
compact-run-000108	fresh-0029	distinct	replay	3	FSFFSSS	0	none
compact-run-000109	fresh-0029	distinct	replay	3	FFSSS	0	none
compact-run-000110	fresh-0029	distinct	replay	3	FFSSFSS	0	none
compact-run-000111	fresh-0029	distinct	replay	3	FFSFSSS	0	none
compact-run-000112	fresh-0029	distinct	replay	3	FFFSSSS	0	none
compact-run-000113	fresh-0029	colliding	replay	3	S	0	none
compact-run-000114	fresh-0029	colliding	replay	3	FSS	0	none
compact-run-000115	fresh-0029	colliding	replay	3	FSFSS	0	none
compact-run-000116	fresh-0029	colliding	replay	3	FSFSFSS	0	none
compact-run-000117	fresh-0029	colliding	replay	3	FSFFSSS	0	none
compact-run-000118	fresh-0029	colliding	replay	3	FFSSS	0	none
compact-run-000119	fresh-0029	colliding	replay	3	FFSSFSS	0	none
compact-run-000120	fresh-0029	colliding	replay	3	FFSFSSS	0	none
compact-run-000121	fresh-0029	colliding	replay	3	FFFSSSS	0	none
compact-run-000122	fresh-0029	distinct	concurrent	3	-	11	none
compact-run-000123	fresh-0029	distinct	concurrent	3	-	23	none
compact-run-000124	fresh-0029	colliding	concurrent	3	-	11	none
compact-run-000125	fresh-0029	colliding	concurrent	3	-	23	none
compact-run-000126	observed-two-job-gap	distinct	replay	0	SS	0	none
compact-run-000127	observed-two-job-gap	colliding	replay	0	SS	0	none
compact-run-000128	observed-two-job-gap	distinct	replay	1	S	0	none
compact-run-000129	observed-two-job-gap	distinct	replay	1	FS	0	none
compact-run-000130	observed-two-job-gap	colliding	replay	1	S	0	none
compact-run-000131	observed-two-job-gap	colliding	replay	1	FS	0	none
compact-run-000132	observed-two-job-gap	distinct	replay	2	-	0	none
compact-run-000133	observed-two-job-gap	colliding	replay	2	-	0	none
compact-run-000134	observed-two-job-gap	distinct	replay	3	-	0	none
compact-run-000135	observed-two-job-gap	colliding	replay	3	-	0	none
compact-run-000136	observed-two-job-gap	distinct	concurrent	3	-	11	none
compact-run-000137	observed-two-job-gap	distinct	concurrent	3	-	23	none
compact-run-000138	observed-two-job-gap	colliding	concurrent	3	-	11	none
compact-run-000139	observed-two-job-gap	colliding	concurrent	3	-	23	none
compact-run-000140	mixed-positive-delta-parent	distinct	replay	0	SSS	0	none
compact-run-000141	mixed-positive-delta-parent	colliding	replay	0	SSS	0	none
compact-run-000142	mixed-positive-delta-parent	distinct	replay	1	SS	0	none
compact-run-000143	mixed-positive-delta-parent	distinct	replay	1	SFSS	0	none
compact-run-000144	mixed-positive-delta-parent	distinct	replay	1	FSSS	0	none
compact-run-000145	mixed-positive-delta-parent	colliding	replay	1	SS	0	none
compact-run-000146	mixed-positive-delta-parent	colliding	replay	1	SFSS	0	none
compact-run-000147	mixed-positive-delta-parent	colliding	replay	1	FSSS	0	none
compact-run-000148	mixed-positive-delta-parent	distinct	replay	2	-	0	none
compact-run-000149	mixed-positive-delta-parent	colliding	replay	2	-	0	none
compact-run-000150	mixed-positive-delta-parent	distinct	replay	3	-	0	none
compact-run-000151	mixed-positive-delta-parent	colliding	replay	3	-	0	none
compact-run-000152	mixed-positive-delta-parent	distinct	concurrent	3	-	11	none
compact-run-000153	mixed-positive-delta-parent	distinct	concurrent	3	-	23	none
compact-run-000154	mixed-positive-delta-parent	colliding	concurrent	3	-	11	none
compact-run-000155	mixed-positive-delta-parent	colliding	concurrent	3	-	23	none
compact-run-000156	mixed-cached-parent	distinct	replay	0	SS	0	none
compact-run-000157	mixed-cached-parent	colliding	replay	0	SS	0	none
compact-run-000158	mixed-cached-parent	distinct	replay	1	S	0	none
compact-run-000159	mixed-cached-parent	distinct	replay	1	FS	0	none
compact-run-000160	mixed-cached-parent	colliding	replay	1	S	0	none
compact-run-000161	mixed-cached-parent	colliding	replay	1	FS	0	none
compact-run-000162	mixed-cached-parent	distinct	replay	2	-	0	none
compact-run-000163	mixed-cached-parent	colliding	replay	2	-	0	none
compact-run-000164	mixed-cached-parent	distinct	replay	3	-	0	none
compact-run-000165	mixed-cached-parent	colliding	replay	3	-	0	none
compact-run-000166	mixed-cached-parent	distinct	concurrent	3	-	11	none
compact-run-000167	mixed-cached-parent	distinct	concurrent	3	-	23	none
compact-run-000168	mixed-cached-parent	colliding	concurrent	3	-	11	none
compact-run-000169	mixed-cached-parent	colliding	concurrent	3	-	23	none
compact-run-000170	zero-effective-premium	distinct	replay	0	-	0	none
compact-run-000171	zero-effective-premium	colliding	replay	0	-	0	none
compact-run-000172	zero-effective-premium	distinct	replay	1	-	0	none
compact-run-000173	zero-effective-premium	colliding	replay	1	-	0	none
compact-run-000174	zero-effective-premium	distinct	replay	2	-	0	none
compact-run-000175	zero-effective-premium	colliding	replay	2	-	0	none
compact-run-000176	zero-effective-premium	distinct	replay	3	-	0	none
compact-run-000177	zero-effective-premium	colliding	replay	3	-	0	none
compact-run-000178	zero-effective-premium	distinct	concurrent	3	-	11	none
compact-run-000179	zero-effective-premium	distinct	concurrent	3	-	23	none
compact-run-000180	zero-effective-premium	colliding	concurrent	3	-	11	none
compact-run-000181	zero-effective-premium	colliding	concurrent	3	-	23	none
compact-run-000182	common-fee-separation	distinct	replay	0	SS	0	none
compact-run-000183	common-fee-separation	colliding	replay	0	SS	0	none
compact-run-000184	common-fee-separation	distinct	replay	1	S	0	none
compact-run-000185	common-fee-separation	distinct	replay	1	FS	0	none
compact-run-000186	common-fee-separation	colliding	replay	1	S	0	none
compact-run-000187	common-fee-separation	colliding	replay	1	FS	0	none
compact-run-000188	common-fee-separation	distinct	replay	2	-	0	none
compact-run-000189	common-fee-separation	colliding	replay	2	-	0	none
compact-run-000190	common-fee-separation	distinct	replay	3	-	0	none
compact-run-000191	common-fee-separation	colliding	replay	3	-	0	none
compact-run-000192	common-fee-separation	distinct	concurrent	3	-	11	none
compact-run-000193	common-fee-separation	distinct	concurrent	3	-	23	none
compact-run-000194	common-fee-separation	colliding	concurrent	3	-	11	none
compact-run-000195	common-fee-separation	colliding	concurrent	3	-	23	none
compact-run-000196	new-mixed-000	distinct	replay	0	SS	0	none
compact-run-000197	new-mixed-000	colliding	replay	0	SS	0	none
compact-run-000198	new-mixed-000	distinct	replay	1	S	0	none
compact-run-000199	new-mixed-000	distinct	replay	1	FS	0	none
compact-run-000200	new-mixed-000	colliding	replay	1	S	0	none
compact-run-000201	new-mixed-000	colliding	replay	1	FS	0	none
compact-run-000202	new-mixed-000	distinct	replay	2	-	0	none
compact-run-000203	new-mixed-000	colliding	replay	2	-	0	none
compact-run-000204	new-mixed-000	distinct	replay	3	-	0	none
compact-run-000205	new-mixed-000	colliding	replay	3	-	0	none
compact-run-000206	new-mixed-000	distinct	concurrent	3	-	11	none
compact-run-000207	new-mixed-000	distinct	concurrent	3	-	23	none
compact-run-000208	new-mixed-000	colliding	concurrent	3	-	11	none
compact-run-000209	new-mixed-000	colliding	concurrent	3	-	23	none
compact-run-000210	new-mixed-001	distinct	replay	0	SSS	0	none
compact-run-000211	new-mixed-001	colliding	replay	0	SSS	0	none
compact-run-000212	new-mixed-001	distinct	replay	1	SS	0	none
compact-run-000213	new-mixed-001	distinct	replay	1	SFSS	0	none
compact-run-000214	new-mixed-001	distinct	replay	1	FSS	0	none
compact-run-000215	new-mixed-001	colliding	replay	1	SS	0	none
compact-run-000216	new-mixed-001	colliding	replay	1	SFSS	0	none
compact-run-000217	new-mixed-001	colliding	replay	1	FSS	0	none
compact-run-000218	new-mixed-001	distinct	replay	2	-	0	none
compact-run-000219	new-mixed-001	colliding	replay	2	-	0	none
compact-run-000220	new-mixed-001	distinct	replay	3	-	0	none
compact-run-000221	new-mixed-001	colliding	replay	3	-	0	none
compact-run-000222	new-mixed-001	distinct	concurrent	3	-	11	none
compact-run-000223	new-mixed-001	distinct	concurrent	3	-	23	none
compact-run-000224	new-mixed-001	colliding	concurrent	3	-	11	none
compact-run-000225	new-mixed-001	colliding	concurrent	3	-	23	none
compact-run-000226	new-mixed-002	distinct	replay	0	SSSS	0	none
compact-run-000227	new-mixed-002	colliding	replay	0	SSSS	0	none
compact-run-000228	new-mixed-002	distinct	replay	1	SS	0	none
compact-run-000229	new-mixed-002	distinct	replay	1	SFSSS	0	none
compact-run-000230	new-mixed-002	distinct	replay	1	FSSSS	0	none
compact-run-000231	new-mixed-002	colliding	replay	1	SS	0	none
compact-run-000232	new-mixed-002	colliding	replay	1	SFSSS	0	none
compact-run-000233	new-mixed-002	colliding	replay	1	FSSSS	0	none
compact-run-000234	new-mixed-002	distinct	replay	2	S	0	none
compact-run-000235	new-mixed-002	distinct	replay	2	FSS	0	none
compact-run-000236	new-mixed-002	distinct	replay	2	FSFSSS	0	none
compact-run-000237	new-mixed-002	distinct	replay	2	FFSSSS	0	none
compact-run-000238	new-mixed-002	colliding	replay	2	S	0	none
compact-run-000239	new-mixed-002	colliding	replay	2	FSS	0	none
compact-run-000240	new-mixed-002	colliding	replay	2	FSFSSS	0	none
compact-run-000241	new-mixed-002	colliding	replay	2	FFSSSS	0	none
compact-run-000242	new-mixed-002	distinct	replay	3	-	0	none
compact-run-000243	new-mixed-002	colliding	replay	3	-	0	none
compact-run-000244	new-mixed-002	distinct	concurrent	3	-	11	none
compact-run-000245	new-mixed-002	distinct	concurrent	3	-	23	none
compact-run-000246	new-mixed-002	colliding	concurrent	3	-	11	none
compact-run-000247	new-mixed-002	colliding	concurrent	3	-	23	none
compact-run-000248	new-mixed-003	distinct	replay	0	SSSSS	0	none
compact-run-000249	new-mixed-003	colliding	replay	0	SSSSS	0	none
compact-run-000250	new-mixed-003	distinct	replay	1	SSSS	0	none
compact-run-000251	new-mixed-003	distinct	replay	1	SSSFSS	0	none
compact-run-000252	new-mixed-003	distinct	replay	1	SSFSSS	0	none
compact-run-000253	new-mixed-003	distinct	replay	1	SFSSSS	0	none
compact-run-000254	new-mixed-003	distinct	replay	1	FSSSSS	0	none
compact-run-000255	new-mixed-003	colliding	replay	1	SSSS	0	none
compact-run-000256	new-mixed-003	colliding	replay	1	SSSFSS	0	none
compact-run-000257	new-mixed-003	colliding	replay	1	SSFSSS	0	none
compact-run-000258	new-mixed-003	colliding	replay	1	SFSSSS	0	none
compact-run-000259	new-mixed-003	colliding	replay	1	FSSSSS	0	none
compact-run-000260	new-mixed-003	distinct	replay	2	SSS	0	none
compact-run-000261	new-mixed-003	distinct	replay	2	SSFSS	0	none
compact-run-000262	new-mixed-003	distinct	replay	2	SSFSFSS	0	none
compact-run-000263	new-mixed-003	distinct	replay	2	SSFFSSS	0	none
compact-run-000264	new-mixed-003	distinct	replay	2	SFSS	0	none
compact-run-000265	new-mixed-003	distinct	replay	2	SFSFSS	0	none
compact-run-000266	new-mixed-003	distinct	replay	2	SFFSSS	0	none
compact-run-000267	new-mixed-003	distinct	replay	2	FSSSS	0	none
compact-run-000268	new-mixed-003	distinct	replay	2	FSSSFSS	0	none
compact-run-000269	new-mixed-003	distinct	replay	2	FSSFSSS	0	none
compact-run-000270	new-mixed-003	distinct	replay	2	FSFSSSS	0	none
compact-run-000271	new-mixed-003	distinct	replay	2	FFSSSSS	0	none
compact-run-000272	new-mixed-003	colliding	replay	2	SSS	0	none
compact-run-000273	new-mixed-003	colliding	replay	2	SSFSS	0	none
compact-run-000274	new-mixed-003	colliding	replay	2	SSFSFSS	0	none
compact-run-000275	new-mixed-003	colliding	replay	2	SSFFSSS	0	none
compact-run-000276	new-mixed-003	colliding	replay	2	SFSS	0	none
compact-run-000277	new-mixed-003	colliding	replay	2	SFSFSS	0	none
compact-run-000278	new-mixed-003	colliding	replay	2	SFFSSS	0	none
compact-run-000279	new-mixed-003	colliding	replay	2	FSSSS	0	none
compact-run-000280	new-mixed-003	colliding	replay	2	FSSSFSS	0	none
compact-run-000281	new-mixed-003	colliding	replay	2	FSSFSSS	0	none
compact-run-000282	new-mixed-003	colliding	replay	2	FSFSSSS	0	none
compact-run-000283	new-mixed-003	colliding	replay	2	FFSSSSS	0	none
compact-run-000284	new-mixed-003	distinct	replay	3	SS	0	none
compact-run-000285	new-mixed-003	distinct	replay	3	SFS	0	none
compact-run-000286	new-mixed-003	distinct	replay	3	SFFSS	0	none
compact-run-000287	new-mixed-003	distinct	replay	3	SFFSFSS	0	none
compact-run-000288	new-mixed-003	distinct	replay	3	SFFFSSS	0	none
compact-run-000289	new-mixed-003	distinct	replay	3	FSSS	0	none
compact-run-000290	new-mixed-003	distinct	replay	3	FSSFSS	0	none
compact-run-000291	new-mixed-003	distinct	replay	3	FSSFSFSS	0	none
compact-run-000292	new-mixed-003	distinct	replay	3	FSSFFSSS	0	none
compact-run-000293	new-mixed-003	distinct	replay	3	FSFSS	0	none
compact-run-000294	new-mixed-003	distinct	replay	3	FSFSFSS	0	none
compact-run-000295	new-mixed-003	distinct	replay	3	FSFFSSS	0	none
compact-run-000296	new-mixed-003	distinct	replay	3	FFSSSS	0	none
compact-run-000297	new-mixed-003	distinct	replay	3	FFSSSFSS	0	none
compact-run-000298	new-mixed-003	distinct	replay	3	FFSSFSSS	0	none
compact-run-000299	new-mixed-003	distinct	replay	3	FFSFSSSS	0	none
compact-run-000300	new-mixed-003	distinct	replay	3	FFFSSSSS	0	none
compact-run-000301	new-mixed-003	colliding	replay	3	SS	0	none
compact-run-000302	new-mixed-003	colliding	replay	3	SFS	0	none
compact-run-000303	new-mixed-003	colliding	replay	3	SFFSS	0	none
compact-run-000304	new-mixed-003	colliding	replay	3	SFFSFSS	0	none
compact-run-000305	new-mixed-003	colliding	replay	3	SFFFSSS	0	none
compact-run-000306	new-mixed-003	colliding	replay	3	FSSS	0	none
compact-run-000307	new-mixed-003	colliding	replay	3	FSSFSS	0	none
compact-run-000308	new-mixed-003	colliding	replay	3	FSSFSFSS	0	none
compact-run-000309	new-mixed-003	colliding	replay	3	FSSFFSSS	0	none
compact-run-000310	new-mixed-003	colliding	replay	3	FSFSS	0	none
compact-run-000311	new-mixed-003	colliding	replay	3	FSFSFSS	0	none
compact-run-000312	new-mixed-003	colliding	replay	3	FSFFSSS	0	none
compact-run-000313	new-mixed-003	colliding	replay	3	FFSSSS	0	none
compact-run-000314	new-mixed-003	colliding	replay	3	FFSSSFSS	0	none
compact-run-000315	new-mixed-003	colliding	replay	3	FFSSFSSS	0	none
compact-run-000316	new-mixed-003	colliding	replay	3	FFSFSSSS	0	none
compact-run-000317	new-mixed-003	colliding	replay	3	FFFSSSSS	0	none
compact-run-000318	new-mixed-003	distinct	concurrent	3	-	11	none
compact-run-000319	new-mixed-003	distinct	concurrent	3	-	23	none
compact-run-000320	new-mixed-003	colliding	concurrent	3	-	11	none
compact-run-000321	new-mixed-003	colliding	concurrent	3	-	23	none
compact-run-000322	new-mixed-004	distinct	replay	0	SS	0	none
compact-run-000323	new-mixed-004	colliding	replay	0	SS	0	none
compact-run-000324	new-mixed-004	distinct	replay	1	S	0	none
compact-run-000325	new-mixed-004	distinct	replay	1	FSS	0	none
compact-run-000326	new-mixed-004	colliding	replay	1	S	0	none
compact-run-000327	new-mixed-004	colliding	replay	1	FSS	0	none
compact-run-000328	new-mixed-004	distinct	replay	2	-	0	none
compact-run-000329	new-mixed-004	colliding	replay	2	-	0	none
compact-run-000330	new-mixed-004	distinct	replay	3	-	0	none
compact-run-000331	new-mixed-004	colliding	replay	3	-	0	none
compact-run-000332	new-mixed-004	distinct	concurrent	3	-	11	none
compact-run-000333	new-mixed-004	distinct	concurrent	3	-	23	none
compact-run-000334	new-mixed-004	colliding	concurrent	3	-	11	none
compact-run-000335	new-mixed-004	colliding	concurrent	3	-	23	none
compact-run-000336	new-mixed-005	distinct	replay	0	SSS	0	none
compact-run-000337	new-mixed-005	colliding	replay	0	SSS	0	none
compact-run-000338	new-mixed-005	distinct	replay	1	S	0	none
compact-run-000339	new-mixed-005	distinct	replay	1	FSSS	0	none
compact-run-000340	new-mixed-005	colliding	replay	1	S	0	none
compact-run-000341	new-mixed-005	colliding	replay	1	FSSS	0	none
compact-run-000342	new-mixed-005	distinct	replay	2	-	0	none
compact-run-000343	new-mixed-005	colliding	replay	2	-	0	none
compact-run-000344	new-mixed-005	distinct	replay	3	-	0	none
compact-run-000345	new-mixed-005	colliding	replay	3	-	0	none
compact-run-000346	new-mixed-005	distinct	concurrent	3	-	11	none
compact-run-000347	new-mixed-005	distinct	concurrent	3	-	23	none
compact-run-000348	new-mixed-005	colliding	concurrent	3	-	11	none
compact-run-000349	new-mixed-005	colliding	concurrent	3	-	23	none
compact-run-000350	new-mixed-006	distinct	replay	0	SSSS	0	none
compact-run-000351	new-mixed-006	colliding	replay	0	SSSS	0	none
compact-run-000352	new-mixed-006	distinct	replay	1	SSS	0	none
compact-run-000353	new-mixed-006	distinct	replay	1	SSFSS	0	none
compact-run-000354	new-mixed-006	distinct	replay	1	SFSSS	0	none
compact-run-000355	new-mixed-006	distinct	replay	1	FSSSS	0	none
compact-run-000356	new-mixed-006	colliding	replay	1	SSS	0	none
compact-run-000357	new-mixed-006	colliding	replay	1	SSFSS	0	none
compact-run-000358	new-mixed-006	colliding	replay	1	SFSSS	0	none
compact-run-000359	new-mixed-006	colliding	replay	1	FSSSS	0	none
compact-run-000360	new-mixed-006	distinct	replay	2	SS	0	none
compact-run-000361	new-mixed-006	distinct	replay	2	SFSS	0	none
compact-run-000362	new-mixed-006	distinct	replay	2	SFSFSS	0	none
compact-run-000363	new-mixed-006	distinct	replay	2	SFFSSS	0	none
compact-run-000364	new-mixed-006	distinct	replay	2	FSSS	0	none
compact-run-000365	new-mixed-006	distinct	replay	2	FSSFSS	0	none
compact-run-000366	new-mixed-006	distinct	replay	2	FSFSSS	0	none
compact-run-000367	new-mixed-006	distinct	replay	2	FFSSSS	0	none
compact-run-000368	new-mixed-006	colliding	replay	2	SS	0	none
compact-run-000369	new-mixed-006	colliding	replay	2	SFSS	0	none
compact-run-000370	new-mixed-006	colliding	replay	2	SFSFSS	0	none
compact-run-000371	new-mixed-006	colliding	replay	2	SFFSSS	0	none
compact-run-000372	new-mixed-006	colliding	replay	2	FSSS	0	none
compact-run-000373	new-mixed-006	colliding	replay	2	FSSFSS	0	none
compact-run-000374	new-mixed-006	colliding	replay	2	FSFSSS	0	none
compact-run-000375	new-mixed-006	colliding	replay	2	FFSSSS	0	none
compact-run-000376	new-mixed-006	distinct	replay	3	-	0	none
compact-run-000377	new-mixed-006	colliding	replay	3	-	0	none
compact-run-000378	new-mixed-006	distinct	concurrent	3	-	11	none
compact-run-000379	new-mixed-006	distinct	concurrent	3	-	23	none
compact-run-000380	new-mixed-006	colliding	concurrent	3	-	11	none
compact-run-000381	new-mixed-006	colliding	concurrent	3	-	23	none
compact-run-000382	new-mixed-007	distinct	replay	0	SSSSS	0	none
compact-run-000383	new-mixed-007	colliding	replay	0	SSSSS	0	none
compact-run-000384	new-mixed-007	distinct	replay	1	SS	0	none
compact-run-000385	new-mixed-007	distinct	replay	1	SFSSSS	0	none
compact-run-000386	new-mixed-007	distinct	replay	1	FSSSSS	0	none
compact-run-000387	new-mixed-007	colliding	replay	1	SS	0	none
compact-run-000388	new-mixed-007	colliding	replay	1	SFSSSS	0	none
compact-run-000389	new-mixed-007	colliding	replay	1	FSSSSS	0	none
compact-run-000390	new-mixed-007	distinct	replay	2	S	0	none
compact-run-000391	new-mixed-007	distinct	replay	2	FSS	0	none
compact-run-000392	new-mixed-007	distinct	replay	2	FSFSSSS	0	none
compact-run-000393	new-mixed-007	distinct	replay	2	FFSSSSS	0	none
compact-run-000394	new-mixed-007	colliding	replay	2	S	0	none
compact-run-000395	new-mixed-007	colliding	replay	2	FSS	0	none
compact-run-000396	new-mixed-007	colliding	replay	2	FSFSSSS	0	none
compact-run-000397	new-mixed-007	colliding	replay	2	FFSSSSS	0	none
compact-run-000398	new-mixed-007	distinct	replay	3	S	0	none
compact-run-000399	new-mixed-007	distinct	replay	3	FS	0	none
compact-run-000400	new-mixed-007	distinct	replay	3	FFSS	0	none
compact-run-000401	new-mixed-007	distinct	replay	3	FFSFSSSS	0	none
compact-run-000402	new-mixed-007	distinct	replay	3	FFFSSSSS	0	none
compact-run-000403	new-mixed-007	colliding	replay	3	S	0	none
compact-run-000404	new-mixed-007	colliding	replay	3	FS	0	none
compact-run-000405	new-mixed-007	colliding	replay	3	FFSS	0	none
compact-run-000406	new-mixed-007	colliding	replay	3	FFSFSSSS	0	none
compact-run-000407	new-mixed-007	colliding	replay	3	FFFSSSSS	0	none
compact-run-000408	new-mixed-007	distinct	concurrent	3	-	11	none
compact-run-000409	new-mixed-007	distinct	concurrent	3	-	23	none
compact-run-000410	new-mixed-007	colliding	concurrent	3	-	11	none
compact-run-000411	new-mixed-007	colliding	concurrent	3	-	23	none
compact-run-000412	new-mixed-008	distinct	replay	0	SS	0	none
compact-run-000413	new-mixed-008	colliding	replay	0	SS	0	none
compact-run-000414	new-mixed-008	distinct	replay	1	-	0	none
compact-run-000415	new-mixed-008	colliding	replay	1	-	0	none
